Energy (eV),Intensity,,
939.1977041,0.474082068,,
939.1962652,0.472984881,,
939.1948263,0.471887694,,
939.1933873,0.470790507,,
939.1919484,0.46969332,,
939.1905095,0.468596133,,
939.3385141,0.479562864,,
939.3370751,0.478465677,,
939.3356362,0.47736849,,
939.3341973,0.476271303,,
939.3327583,0.475174116,,
939.3313194,0.474076929,,
939.3298805,0.472979742,,
939.3284415,0.471882555,,
939.3270026,0.470785368,,
939.3255637,0.469688181,,
939.3241247,0.468590994,,
939.4721294,0.479557725,,
939.4706904,0.478460538,,
939.4692515,0.477363351,,
939.4678126,0.476266164,,
939.4663736,0.475168977,,
939.4649347,0.47407179,,
939.4634958,0.472974603,,
939.4620568,0.471877416,,
939.4606179,0.470780229,,
939.459179,0.469683042,,
939.45774,0.468585855,,
939.6057446,0.479552586,,
939.6043057,0.478455399,,
939.6028668,0.477358212,,
939.6014278,0.476261025,,
939.5999889,0.475163838,,
939.59855,0.474066651,,
939.597111,0.472969464,,
939.5956721,0.471872277,,
939.5942332,0.47077509,,
939.5927942,0.469677903,,
939.5913553,0.468580716,,
939.737921,0.47845026,,
939.7364821,0.477353073,,
939.7350431,0.476255886,,
939.7336042,0.475158699,,
939.7321653,0.474061512,,
939.7307263,0.472964325,,
939.7292874,0.471867138,,
939.7278485,0.470769951,,
939.7264095,0.469672764,,
939.7249706,0.468575577,,
939.8715363,0.478445121,,
939.8700973,0.477347934,,
939.8686584,0.476250747,,
939.8672195,0.47515356,,
939.8657805,0.474056373,,
939.8643416,0.472959186,,
939.8629027,0.471861999,,
939.8614637,0.470764812,,
939.8600248,0.469667625,,
939.8585859,0.468570437,,
939.8571469,0.46747325,,
940.0037126,0.477342795,,
940.0022737,0.476245608,,
940.0008348,0.475148421,,
939.9993958,0.474051234,,
939.9979569,0.472954047,,
939.996518,0.47185686,,
939.995079,0.470759672,,
939.9936401,0.469662485,,
939.9922012,0.468565298,,
939.9907622,0.467468111,,
940.1373279,0.477337656,,
940.135889,0.476240469,,
940.13445,0.475143282,,
940.1330111,0.474046095,,
940.1315722,0.472948908,,
940.1301332,0.47185172,,
940.1286943,0.470754533,,
940.1272554,0.469657346,,
940.1258164,0.468560159,,
940.1243775,0.467462972,,
940.1229386,0.466365785,,
940.2695043,0.47623533,,
940.2680653,0.475138143,,
940.2666264,0.474040956,,
940.2651875,0.472943768,,
940.2637485,0.471846581,,
940.2623096,0.470749394,,
940.2608707,0.469652207,,
940.2594317,0.46855502,,
940.2579928,0.467457833,,
940.2565539,0.466360646,,
940.2551149,0.465263459,,
940.4031195,0.476230191,,
940.4016806,0.475133003,,
940.4002417,0.474035816,,
940.3988027,0.472938629,,
940.3973638,0.471841442,,
940.3959249,0.470744255,,
940.3944859,0.469647068,,
940.393047,0.468549881,,
940.3916081,0.467452694,,
940.3901691,0.466355507,,
940.3887302,0.46525832,,
940.5352959,0.475127864,,
940.533857,0.474030677,,
940.532418,0.47293349,,
940.5309791,0.471836303,,
940.5295402,0.470739116,,
940.5281012,0.469641929,,
940.5266623,0.468544742,,
940.5252234,0.467447555,,
940.5237844,0.466350368,,
940.5223455,0.465253181,,
940.5209066,0.464155994,,
940.6689112,0.475122725,,
940.6674722,0.474025538,,
940.6660333,0.472928351,,
940.6645944,0.471831164,,
940.6631554,0.470733977,,
940.6617165,0.46963679,,
940.6602776,0.468539603,,
940.6588386,0.467442416,,
940.6573997,0.466345229,,
940.6559608,0.465248042,,
940.6545218,0.464150855,,
940.8025265,0.475117586,,
940.8010875,0.474020399,,
940.7996486,0.472923212,,
940.7982097,0.471826025,,
940.7967707,0.470728838,,
940.7953318,0.469631651,,
940.7938929,0.468534464,,
940.7924539,0.467437277,,
940.791015,0.46634009,,
940.7895761,0.465242903,,
940.7881371,0.464145716,,
940.7866982,0.463048529,,
940.9347028,0.47401526,,
940.9332639,0.472918073,,
940.9318249,0.471820886,,
940.930386,0.470723699,,
940.9289471,0.469626512,,
940.9275081,0.468529325,,
940.9260692,0.467432138,,
940.9246303,0.466334951,,
940.9231913,0.465237764,,
940.9217524,0.464140577,,
940.9203135,0.46304339,,
941.0683181,0.474010121,,
941.0668792,0.472912934,,
941.0654402,0.471815747,,
941.0640013,0.47071856,,
941.0625624,0.469621373,,
941.0611234,0.468524186,,
941.0596845,0.467426999,,
941.0582456,0.466329812,,
941.0568066,0.465232625,,
941.0553677,0.464135438,,
941.0539287,0.463038251,,
941.0524898,0.461941064,,
941.2004944,0.472907795,,
941.1990555,0.471810608,,
941.1976166,0.470713421,,
941.1961776,0.469616234,,
941.1947387,0.468519047,,
941.1932998,0.46742186,,
941.1918608,0.466324673,,
941.1904219,0.465227486,,
941.188983,0.464130299,,
941.187544,0.463033112,,
941.1861051,0.461935925,,
941.3341097,0.472902656,,
941.3326708,0.471805469,,
941.3312319,0.470708282,,
941.3297929,0.469611095,,
941.328354,0.468513908,,
941.3269151,0.467416721,,
941.3254761,0.466319534,,
941.3240372,0.465222347,,
941.3225982,0.46412516,,
941.3211593,0.463027973,,
941.3197204,0.461930786,,
941.467725,0.472897517,,
941.4662861,0.47180033,,
941.4648471,0.470703143,,
941.4634082,0.469605956,,
941.4619693,0.468508769,,
941.4605303,0.467411582,,
941.4590914,0.466314395,,
941.4576525,0.465217208,,
941.4562135,0.464120021,,
941.4547746,0.463022834,,
941.6013403,0.472892378,,
941.5999014,0.471795191,,
941.5984624,0.470698004,,
941.5970235,0.469600817,,
941.5955846,0.46850363,,
941.5941456,0.467406443,,
941.5927067,0.466309256,,
941.5912677,0.465212069,,
941.5898288,0.464114882,,
941.5883899,0.463017695,,
941.7363945,0.473984426,,
941.7349556,0.472887239,,
941.7335166,0.471790052,,
941.7320777,0.470692865,,
941.7306388,0.469595678,,
941.7291998,0.468498491,,
941.7277609,0.467401304,,
941.726322,0.466304117,,
941.724883,0.46520693,,
941.7234441,0.464109743,,
941.7220052,0.463012556,,
941.8700098,0.473979287,,
941.8685709,0.4728821,,
941.8671319,0.471784913,,
941.865693,0.470687726,,
941.8642541,0.469590539,,
941.8628151,0.468493352,,
941.8613762,0.467396165,,
941.8599372,0.466298978,,
941.8584983,0.465201791,,
941.8570594,0.464104604,,
941.8556204,0.463007417,,
942.005064,0.475071335,,
942.0036251,0.473974148,,
942.0021861,0.472876961,,
942.0007472,0.471779774,,
941.9993083,0.470682587,,
941.9978693,0.4695854,,
941.9964304,0.468488213,,
941.9949915,0.467391026,,
941.9935525,0.466293839,,
941.9921136,0.465196652,,
941.9906747,0.464099465,,
942.1401182,0.476163383,,
942.1386793,0.475066196,,
942.1372404,0.473969009,,
942.1358014,0.472871822,,
942.1343625,0.471774635,,
942.1329236,0.470677448,,
942.1314846,0.469580261,,
942.1300457,0.468483074,,
942.1286067,0.467385887,,
942.1271678,0.4662887,,
942.1257289,0.465191513,,
942.1242899,0.464094325,,
942.2751724,0.477255431,,
942.2737335,0.476158244,,
942.2722946,0.475061057,,
942.2708556,0.47396387,,
942.2694167,0.472866683,,
942.2679778,0.471769496,,
942.2665388,0.470672309,,
942.2650999,0.469575122,,
942.263661,0.468477935,,
942.262222,0.467380748,,
942.2607831,0.466283561,,
942.2593442,0.465186373,,
942.4102267,0.478347479,,
942.4087877,0.477250292,,
942.4073488,0.476153105,,
942.4059099,0.475055918,,
942.4044709,0.473958731,,
942.403032,0.472861544,,
942.4015931,0.471764357,,
942.4001541,0.47066717,,
942.3987152,0.469569983,,
942.3972762,0.468472796,,
942.3958373,0.467375608,,
942.3943984,0.466278421,,
942.3929594,0.465181234,,
942.5438419,0.47834234,,
942.542403,0.477245153,,
942.5409641,0.476147966,,
942.5395251,0.475050779,,
942.5380862,0.473953592,,
942.5366473,0.472856405,,
942.5352083,0.471759218,,
942.5337694,0.470662031,,
942.5323305,0.469564844,,
942.5308915,0.468467656,,
942.5294526,0.467370469,,
942.5280137,0.466273282,,
942.5265747,0.465176095,,
942.6774572,0.478337201,,
942.6760183,0.477240014,,
942.6745794,0.476142827,,
942.6731404,0.47504564,,
942.6717015,0.473948453,,
942.6702626,0.472851266,,
942.6688236,0.471754079,,
942.6673847,0.470656892,,
942.6659457,0.469559704,,
942.6645068,0.468462517,,
942.6630679,0.46736533,,
942.6616289,0.466268143,,
942.8125114,0.479429249,,
942.8110725,0.478332062,,
942.8096336,0.477234875,,
942.8081946,0.476137688,,
942.8067557,0.475040501,,
942.8053168,0.473943314,,
942.8038778,0.472846127,,
942.8024389,0.471748939,,
942.801,0.470651752,,
942.799561,0.469554565,,
942.7981221,0.468457378,,
942.7966832,0.467360191,,
942.7952442,0.466263004,,
942.9461267,0.47942411,,
942.9446878,0.478326923,,
942.9432489,0.477229736,,
942.9418099,0.476132549,,
942.940371,0.475035362,,
942.9389321,0.473938175,,
942.9374931,0.472840987,,
942.9360542,0.4717438,,
942.9346152,0.470646613,,
942.9331763,0.469549426,,
942.9317374,0.468452239,,
942.9302984,0.467355052,,
943.079742,0.479418971,,
943.0783031,0.478321784,,
943.0768641,0.477224597,,
943.0754252,0.47612741,,
943.0739863,0.475030223,,
943.0725473,0.473933035,,
943.0711084,0.472835848,,
943.0696695,0.471738661,,
943.0682305,0.470641474,,
943.0667916,0.469544287,,
943.0653527,0.4684471,,
943.2147962,0.480511019,,
943.2133573,0.479413832,,
943.2119184,0.478316645,,
943.2104794,0.477219458,,
943.2090405,0.47612227,,
943.2076016,0.475025083,,
943.2061626,0.473927896,,
943.2047237,0.472830709,,
943.2032847,0.471733522,,
943.2018458,0.470636335,,
943.2004069,0.469539148,,
943.1989679,0.468441961,,
943.3484115,0.48050588,,
943.3469726,0.479408693,,
943.3455336,0.478311506,,
943.3440947,0.477214318,,
943.3426558,0.476117131,,
943.3412168,0.475019944,,
943.3397779,0.473922757,,
943.338339,0.47282557,,
943.3369,0.471728383,,
943.3354611,0.470631196,,
943.3340222,0.469534009,,
943.3325832,0.468436822,,
943.4820268,0.480500741,,
943.4805879,0.479403554,,
943.4791489,0.478306366,,
943.47771,0.477209179,,
943.4762711,0.476111992,,
943.4748321,0.475014805,,
943.4733932,0.473917618,,
943.4719542,0.472820431,,
943.4705153,0.471723244,,
943.4690764,0.470626057,,
943.4676374,0.46952887,,
943.4661985,0.468431683,,
943.6156421,0.480495601,,
943.6142031,0.479398414,,
943.6127642,0.478301227,,
943.6113253,0.47720404,,
943.6098863,0.476106853,,
943.6084474,0.475009666,,
943.6070085,0.473912479,,
943.6055695,0.472815292,,
943.6041306,0.471718105,,
943.6026917,0.470620918,,
943.6012527,0.469523731,,
943.5998138,0.468426544,,
943.7492574,0.480490462,,
943.7478184,0.479393275,,
943.7463795,0.478296088,,
943.7449406,0.477198901,,
943.7435016,0.476101714,,
943.7420627,0.475004527,,
943.7406238,0.47390734,,
943.7391848,0.472810153,,
943.7377459,0.471712966,,
943.7363069,0.470615779,,
943.734868,0.469518592,,
943.8843116,0.48158251,,
943.8828726,0.480485323,,
943.8814337,0.479388136,,
943.8799948,0.478290949,,
943.8785558,0.477193762,,
943.8771169,0.476096575,,
943.875678,0.474999388,,
943.874239,0.473902201,,
943.8728001,0.472805014,,
943.8713612,0.471707827,,
943.8699222,0.47061064,,
944.0179269,0.481577371,,
944.0164879,0.480480184,,
944.015049,0.479382997,,
944.0136101,0.47828581,,
944.0121711,0.477188623,,
944.0107322,0.476091436,,
944.0092933,0.474994249,,
944.0078543,0.473897062,,
944.0064154,0.472799875,,
944.0049764,0.471702688,,
944.0035375,0.470605501,,
944.1529811,0.482669419,,
944.1515421,0.481572232,,
944.1501032,0.480475045,,
944.1486643,0.479377858,,
944.1472253,0.478280671,,
944.1457864,0.477183484,,
944.1443475,0.476086297,,
944.1429085,0.47498911,,
944.1414696,0.473891923,,
944.1400307,0.472794736,,
944.1385917,0.471697549,,
944.1371528,0.470600362,,
944.2880353,0.483761467,,
944.2865964,0.48266428,,
944.2851574,0.481567093,,
944.2837185,0.480469906,,
944.2822796,0.479372719,,
944.2808406,0.478275532,,
944.2794017,0.477178345,,
944.2779628,0.476081158,,
944.2765238,0.474983971,,
944.2750849,0.473886784,,
944.2736459,0.472789597,,
944.272207,0.47169241,,
944.4216506,0.483756328,,
944.4202116,0.482659141,,
944.4187727,0.481561954,,
944.4173338,0.480464767,,
944.4158948,0.47936758,,
944.4144559,0.478270393,,
944.413017,0.477173206,,
944.411578,0.476076019,,
944.4101391,0.474978832,,
944.4087002,0.473881645,,
944.4072612,0.472784458,,
944.5567048,0.484848376,,
944.5552659,0.483751189,,
944.5538269,0.482654002,,
944.552388,0.481556815,,
944.5509491,0.480459628,,
944.5495101,0.479362441,,
944.5480712,0.478265254,,
944.5466323,0.477168067,,
944.5451933,0.47607088,,
944.5437544,0.474973693,,
944.5423154,0.473876506,,
944.5408765,0.472779319,,
944.691759,0.485940424,,
944.6903201,0.484843237,,
944.6888811,0.48374605,,
944.6874422,0.482648863,,
944.6860033,0.481551676,,
944.6845643,0.480454489,,
944.6831254,0.479357302,,
944.6816865,0.478260115,,
944.6802475,0.477162928,,
944.6788086,0.476065741,,
944.6773697,0.474968554,,
944.6759307,0.473871367,,
944.8253743,0.485935285,,
944.8239354,0.484838098,,
944.8224964,0.483740911,,
944.8210575,0.482643724,,
944.8196186,0.481546537,,
944.8181796,0.48044935,,
944.8167407,0.479352163,,
944.8153018,0.478254976,,
944.8138628,0.477157789,,
944.8124239,0.476060602,,
944.8109849,0.474963415,,
944.809546,0.473866228,,
944.9604285,0.487027333,,
944.9589896,0.485930146,,
944.9575506,0.484832959,,
944.9561117,0.483735772,,
944.9546728,0.482638585,,
944.9532338,0.481541398,,
944.9517949,0.480444211,,
944.950356,0.479347024,,
944.948917,0.478249837,,
944.9474781,0.47715265,,
944.9460392,0.476055463,,
944.9446002,0.474958276,,
944.9431613,0.473861089,,
945.0940438,0.487022194,,
945.0926049,0.485925007,,
945.0911659,0.48482782,,
945.089727,0.483730633,,
945.0882881,0.482633446,,
945.0868491,0.481536259,,
945.0854102,0.480439072,,
945.0839713,0.479341885,,
945.0825323,0.478244698,,
945.0810934,0.477147511,,
945.0796544,0.476050324,,
945.0782155,0.474953137,,
945.0767766,0.47385595,,
945.2276591,0.487017055,,
945.2262201,0.485919868,,
945.2247812,0.484822681,,
945.2233423,0.483725494,,
945.2219033,0.482628307,,
945.2204644,0.48153112,,
945.2190255,0.480433933,,
945.2175865,0.479336746,,
945.2161476,0.478239559,,
945.2147087,0.477142372,,
945.2132697,0.476045185,,
945.2118308,0.474947998,,
945.3627133,0.488109103,,
945.3612744,0.487011916,,
945.3598354,0.485914729,,
945.3583965,0.484817542,,
945.3569576,0.483720355,,
945.3555186,0.482623168,,
945.3540797,0.481525981,,
945.3526408,0.480428794,,
945.3512018,0.479331607,,
945.3497629,0.47823442,,
945.3483239,0.477137233,,
945.346885,0.476040046,,
945.4963286,0.488103964,,
945.4948896,0.487006777,,
945.4934507,0.48590959,,
945.4920118,0.484812403,,
945.4905728,0.483715216,,
945.4891339,0.482618029,,
945.487695,0.481520842,,
945.486256,0.480423655,,
945.4848171,0.479326468,,
945.4833782,0.478229281,,
945.4819392,0.477132094,,
945.6313828,0.489196012,,
945.6299439,0.488098825,,
945.6285049,0.487001638,,
945.627066,0.485904451,,
945.6256271,0.484807264,,
945.6241881,0.483710077,,
945.6227492,0.48261289,,
945.6213103,0.481515703,,
945.6198713,0.480418516,,
945.6184324,0.479321329,,
945.6169934,0.478224142,,
945.6155545,0.477126955,,
945.7649981,0.489190873,,
945.7635591,0.488093686,,
945.7621202,0.486996499,,
945.7606813,0.485899312,,
945.7592423,0.484802125,,
945.7578034,0.483704938,,
945.7563645,0.482607751,,
945.7549255,0.481510564,,
945.7534866,0.480413377,,
945.7520477,0.47931619,,
945.7506087,0.478219003,,
945.7491698,0.477121816,,
945.8986134,0.489185734,,
945.8971744,0.488088547,,
945.8957355,0.48699136,,
945.8942966,0.485894173,,
945.8928576,0.484796986,,
945.8914187,0.483699799,,
945.8899798,0.482602612,,
945.8885408,0.481505425,,
945.8871019,0.480408238,,
945.8856629,0.479311051,,
945.884224,0.478213864,,
946.0336676,0.490277782,,
946.0322286,0.489180595,,
946.0307897,0.488083408,,
946.0293508,0.486986221,,
946.0279118,0.485889034,,
946.0264729,0.484791847,,
946.025034,0.48369466,,
946.023595,0.482597473,,
946.0221561,0.481500286,,
946.0207172,0.480403099,,
946.0192782,0.479305912,,
946.1687218,0.49136983,,
946.1672829,0.490272643,,
946.1658439,0.489175456,,
946.164405,0.488078269,,
946.1629661,0.486981082,,
946.1615271,0.485883895,,
946.1600882,0.484786708,,
946.1586493,0.483689521,,
946.1572103,0.482592334,,
946.1557714,0.481495147,,
946.1543324,0.48039796,,
946.1528935,0.479300773,,
946.3023371,0.491364691,,
946.3008981,0.490267504,,
946.2994592,0.489170317,,
946.2980203,0.48807313,,
946.2965813,0.486975943,,
946.2951424,0.485878756,,
946.2937035,0.484781569,,
946.2922645,0.483684382,,
946.2908256,0.482587195,,
946.2893867,0.481490008,,
946.2879477,0.480392821,,
946.2865088,0.479295633,,
946.4359524,0.491359552,,
946.4345134,0.490262365,,
946.4330745,0.489165178,,
946.4316356,0.488067991,,
946.4301966,0.486970804,,
946.4287577,0.485873617,,
946.4273188,0.48477643,,
946.4258798,0.483679243,,
946.4244409,0.482582056,,
946.4230019,0.481484868,,
946.421563,0.480387681,,
946.4201241,0.479290494,,
946.5695676,0.491354413,,
946.5681287,0.490257226,,
946.5666898,0.489160039,,
946.5652508,0.488062852,,
946.5638119,0.486965665,,
946.562373,0.485868478,,
946.560934,0.484771291,,
946.5594951,0.483674104,,
946.5580562,0.482576916,,
946.5566172,0.481479729,,
946.5551783,0.480382542,,
946.7046219,0.492446461,,
946.7031829,0.491349274,,
946.701744,0.490252087,,
946.7003051,0.4891549,,
946.6988661,0.488057713,,
946.6974272,0.486960526,,
946.6959883,0.485863339,,
946.6945493,0.484766152,,
946.6931104,0.483668964,,
946.6916714,0.482571777,,
946.6902325,0.48147459,,
946.6887936,0.480377403,,
946.8382371,0.492441322,,
946.8367982,0.491344135,,
946.8353593,0.490246948,,
946.8339203,0.489149761,,
946.8324814,0.488052574,,
946.8310425,0.486955387,,
946.8296035,0.485858199,,
946.8281646,0.484761012,,
946.8267257,0.483663825,,
946.8252867,0.482566638,,
946.8238478,0.481469451,,
946.9732914,0.49353337,,
946.9718524,0.492436183,,
946.9704135,0.491338996,,
946.9689746,0.490241809,,
946.9675356,0.489144622,,
946.9660967,0.488047435,,
946.9646578,0.486950247,,
946.9632188,0.48585306,,
946.9617799,0.484755873,,
946.960341,0.483658686,,
946.958902,0.482561499,,
946.9574631,0.481464312,,
947.1083456,0.494625418,,
947.1069066,0.493528231,,
947.1054677,0.492431044,,
947.1040288,0.491333857,,
947.1025898,0.49023667,,
947.1011509,0.489139483,,
947.099712,0.488042295,,
947.098273,0.486945108,,
947.0968341,0.485847921,,
947.0953952,0.484750734,,
947.0939562,0.483653547,,
947.0925173,0.48255636,,
947.2419609,0.494620279,,
947.2405219,0.493523092,,
947.239083,0.492425905,,
947.2376441,0.491328718,,
947.2362051,0.49023153,,
947.2347662,0.489134343,,
947.2333273,0.488037156,,
947.2318883,0.486939969,,
947.2304494,0.485842782,,
947.2290105,0.484745595,,
947.2275715,0.483648408,,
947.2261326,0.482551221,,
947.3755761,0.49461514,,
947.3741372,0.493517953,,
947.3726983,0.492420766,,
947.3712593,0.491323578,,
947.3698204,0.490226391,,
947.3683815,0.489129204,,
947.3669425,0.488032017,,
947.3655036,0.48693483,,
947.3640647,0.485837643,,
947.3626257,0.484740456,,
947.3611868,0.483643269,,
947.5091914,0.494610001,,
947.5077525,0.493512813,,
947.5063136,0.492415626,,
947.5048746,0.491318439,,
947.5034357,0.490221252,,
947.5019968,0.489124065,,
947.5005578,0.488026878,,
947.4991189,0.486929691,,
947.49768,0.485832504,,
947.496241,0.484735317,,
947.4948021,0.48363813,,
947.6428067,0.494604861,,
947.6413678,0.493507674,,
947.6399288,0.492410487,,
947.6384899,0.4913133,,
947.637051,0.490216113,,
947.635612,0.489118926,,
947.6341731,0.488021739,,
947.6327342,0.486924552,,
947.6312952,0.485827365,,
947.6298563,0.484730178,,
947.6284174,0.483632991,,
947.776422,0.494599722,,
947.7749831,0.493502535,,
947.7735441,0.492405348,,
947.7721052,0.491308161,,
947.7706663,0.490210974,,
947.7692273,0.489113787,,
947.7677884,0.4880166,,
947.7663495,0.486919413,,
947.7649105,0.485822226,,
947.7634716,0.484725039,,
947.7620326,0.483627852,,
947.9100373,0.494594583,,
947.9085983,0.493497396,,
947.9071594,0.492400209,,
947.9057205,0.491303022,,
947.9042815,0.490205835,,
947.9028426,0.489108648,,
947.9014037,0.488011461,,
947.8999647,0.486914274,,
947.8985258,0.485817087,,
947.8970869,0.4847199,,
948.0436526,0.494589444,,
948.0422136,0.493492257,,
948.0407747,0.49239507,,
948.0393358,0.491297883,,
948.0378968,0.490200696,,
948.0364579,0.489103509,,
948.035019,0.488006322,,
948.03358,0.486909135,,
948.0321411,0.485811948,,
948.0307021,0.484714761,,
948.1787068,0.495681492,,
948.1772678,0.494584305,,
948.1758289,0.493487118,,
948.17439,0.492389931,,
948.172951,0.491292744,,
948.1715121,0.490195557,,
948.1700732,0.48909837,,
948.1686342,0.488001183,,
948.1671953,0.486903996,,
948.1657564,0.485806809,,
948.313761,0.49677354,,
948.3123221,0.495676353,,
948.3108831,0.494579166,,
948.3094442,0.493481979,,
948.3080053,0.492384792,,
948.3065663,0.491287605,,
948.3051274,0.490190418,,
948.3036885,0.489093231,,
948.3022495,0.487996044,,
948.3008106,0.486898857,,
948.2993716,0.48580167,,
948.4473763,0.496768401,,
948.4459373,0.495671214,,
948.4444984,0.494574027,,
948.4430595,0.49347684,,
948.4416205,0.492379653,,
948.4401816,0.491282466,,
948.4387427,0.490185279,,
948.4373037,0.489088092,,
948.4358648,0.487990905,,
948.4344259,0.486893718,,
948.4329869,0.485796531,,
948.5824305,0.497860449,,
948.5809916,0.496763262,,
948.5795526,0.495666075,,
948.5781137,0.494568888,,
948.5766748,0.493471701,,
948.5752358,0.492374514,,
948.5737969,0.491277327,,
948.572358,0.49018014,,
948.570919,0.489082953,,
948.5694801,0.487985766,,
948.5680411,0.486888579,,
948.7160458,0.49785531,,
948.7146068,0.496758123,,
948.7131679,0.495660936,,
948.711729,0.494563749,,
948.71029,0.493466562,,
948.7088511,0.492369375,,
948.7074122,0.491272188,,
948.7059732,0.490175001,,
948.7045343,0.489077814,,
948.7030954,0.487980627,,
948.7016564,0.48688344,,
948.8525389,0.500044545,,
948.8511,0.498947358,,
948.8496611,0.497850171,,
948.8482221,0.496752984,,
948.8467832,0.495655797,,
948.8453443,0.49455861,,
948.8439053,0.493461423,,
948.8424664,0.492364236,,
948.8410275,0.491267049,,
948.8395885,0.490169862,,
948.8381496,0.489072675,,
948.9875931,0.501136593,,
948.9861542,0.500039406,,
948.9847153,0.498942219,,
948.9832763,0.497845032,,
948.9818374,0.496747845,,
948.9803985,0.495650658,,
948.9789595,0.494553471,,
948.9775206,0.493456284,,
948.9760817,0.492359097,,
948.9746427,0.49126191,,
948.9732038,0.490164723,,
948.9717649,0.489067536,,
949.1240863,0.503325828,,
949.1226474,0.502228641,,
949.1212084,0.501131454,,
949.1197695,0.500034267,,
949.1183306,0.49893708,,
949.1168916,0.497839893,,
949.1154527,0.496742706,,
949.1140138,0.495645519,,
949.1125748,0.494548332,,
949.1111359,0.493451145,,
949.109697,0.492353958,,
949.108258,0.491256771,,
949.1068191,0.490159584,,
949.1053801,0.489062397,,
949.2591405,0.504417876,,
949.2577016,0.503320689,,
949.2562626,0.502223502,,
949.2548237,0.501126315,,
949.2533848,0.500029128,,
949.2519458,0.498931941,,
949.2505069,0.497834754,,
949.249068,0.496737567,,
949.247629,0.49564038,,
949.2461901,0.494543193,,
949.2447512,0.493446006,,
949.2433122,0.492348819,,
949.2418733,0.491251632,,
949.2404344,0.490154445,,
949.3985115,0.508801485,,
949.3970726,0.507704298,,
949.3956337,0.506607111,,
949.3941947,0.505509924,,
949.3927558,0.504412737,,
949.3913169,0.50331555,,
949.3898779,0.502218363,,
949.388439,0.501121176,,
949.3870001,0.500023989,,
949.3855611,0.498926802,,
949.3841222,0.497829615,,
949.3826833,0.496732428,,
949.3812443,0.495635241,,
949.3798054,0.494538054,,
949.3783665,0.493440867,,
949.3769275,0.49234368,,
949.3754886,0.491246493,,
949.3740496,0.490149306,,
949.5378825,0.513185094,,
949.5364436,0.512087907,,
949.5350047,0.51099072,,
949.5335657,0.509893533,,
949.5321268,0.508796346,,
949.5306879,0.507699159,,
949.5292489,0.506601972,,
949.52781,0.505504785,,
949.5263711,0.504407598,,
949.5249321,0.503310411,,
949.5234932,0.502213224,,
949.5220543,0.501116037,,
949.5206153,0.50001885,,
949.5191764,0.498921663,,
949.5177375,0.497824476,,
949.5162985,0.496727289,,
949.5148596,0.495630102,,
949.5134207,0.494532915,,
949.5119817,0.493435728,,
949.5105428,0.492338541,,
949.5091039,0.491241354,,
949.6743757,0.515374329,,
949.6729368,0.514277142,,
949.6714978,0.513179955,,
949.6700589,0.512082768,,
949.66862,0.510985581,,
949.667181,0.509888394,,
949.6657421,0.508791207,,
949.6643032,0.50769402,,
949.6628642,0.506596833,,
949.6614253,0.505499646,,
949.6599864,0.504402459,,
949.6585474,0.503305272,,
949.6571085,0.502208085,,
949.6556696,0.501110898,,
949.6542306,0.500013711,,
949.6527917,0.498916524,,
949.6513528,0.497819337,,
949.6499138,0.49672215,,
949.6484749,0.495624963,,
949.647036,0.494527776,,
949.645597,0.493430589,,
949.6441581,0.492333402,,
949.8108688,0.517563564,,
949.8094299,0.516466377,,
949.807991,0.51536919,,
949.806552,0.514272003,,
949.8051131,0.513174816,,
949.8036742,0.512077629,,
949.8022352,0.510980442,,
949.8007963,0.509883255,,
949.7993574,0.508786068,,
949.7979184,0.507688881,,
949.7964795,0.506591694,,
949.7950406,0.505494507,,
949.7936016,0.50439732,,
949.7921627,0.503300133,,
949.7907238,0.502202946,,
949.7892848,0.501105759,,
949.7878459,0.500008572,,
949.786407,0.498911385,,
949.784968,0.497814198,,
949.7835291,0.496717011,,
949.7820902,0.495619824,,
949.7806512,0.494522637,,
949.9660681,0.534016231,,
949.9646292,0.532919044,,
949.9631903,0.531821857,,
949.9617513,0.53072467,,
949.9531177,0.524141548,,
949.9516788,0.523044361,,
949.9502399,0.521947174,,
949.9488009,0.520849987,,
949.947362,0.519752799,,
949.9459231,0.518655612,,
949.9444841,0.517558425,,
949.9430452,0.516461238,,
949.9416063,0.515364051,,
949.9401673,0.514266864,,
949.9387284,0.513169677,,
949.9372895,0.51207249,,
949.9358505,0.510975303,,
949.9344116,0.509878116,,
949.9329727,0.508780929,,
949.9315337,0.507683742,,
949.9300948,0.506586555,,
949.9286559,0.505489368,,
949.9272169,0.504392181,,
949.925778,0.503294994,,
949.9243391,0.502197807,,
949.9229001,0.50110062,,
949.9214612,0.500003433,,
949.9200223,0.498906246,,
949.9185833,0.497809059,,
949.9171444,0.496711872,,
950.1011224,0.535108279,,
950.0996834,0.534011092,,
950.0982445,0.532913905,,
950.0968056,0.531816718,,
950.0953666,0.530719531,,
950.0939277,0.529622344,,
950.0881719,0.525233596,,
950.086733,0.524136409,,
950.0852941,0.523039222,,
950.0838551,0.521942035,,
950.0824162,0.520844847,,
950.0809773,0.51974766,,
950.0795383,0.518650473,,
950.0780994,0.517553286,,
950.0766605,0.516456099,,
950.0752215,0.515358912,,
950.0737826,0.514261725,,
950.0723437,0.513164538,,
950.0709047,0.512067351,,
950.0694658,0.510970164,,
950.0680269,0.509872977,,
950.0665879,0.50877579,,
950.065149,0.507678603,,
950.0637101,0.506581416,,
950.0622711,0.505484229,,
